date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,XOM,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIA,SPY
2018-02-01 00:00:00+00:00,209.2468450583,93.1484930291,160.1554166235,39.8332913123,340.0948351961,143.4046704254,100.8413115831,35.8364795301,40.4620302731,107.4429492935,,68.4731738389,245.9758224545,177.6556854085,138.3309668201,122.0524875242,41.5181387632,122.6622653552,100.8556337573,152.6598362146,48.8981004541,88.7462261155,64.3927703811,74.968327093,112.74,133.4247133868,218.7034447535,43.0047641672,121.6548579834,63.42621183,96.2932630272,236.971772952,258.3663449125
2018-02-02 00:00:00+00:00,206.90912722,90.0559630605,161.4069005322,38.104918677,332.4437971319,139.2061239232,95.2278627659,35.1747507714,39.8480647979,105.7023132247,,64.9830176782,234.9614402199,172.385559273,135.7315750226,119.5197480971,40.2111669238,120.6123460513,98.6205341472,150.4218909716,47.8361637587,86.4112946412,63.9834741318,73.5711305485,110.78,131.6012423039,215.597971131,41.9593444858,117.0003887907,61.3414691324,95.3442012992,230.9120635986,252.7417064641
2018-02-05 00:00:00+00:00,195.3218110038,85.705928436,150.8253883108,37.1528892447,313.3590782744,133.5402959065,90.4415745041,33.327066575,38.2790419169,101.8126236856,,61.2852971644,225.0855421211,162.7340297906,130.1168887402,114.6346423772,38.7909241918,114.2260589891,93.8914430803,145.5108444663,46.0717150954,82.8524071522,61.2897337005,70.7854699378,107.65,125.88176959,204.5707504237,39.9952226601,112.5104226672,58.7313712751,91.3380657354,220.3505970723,242.1714234419
2018-02-06 00:00:00+00:00,197.1700427965,87.7272507348,152.4652637774,38.7055756506,324.8213432697,138.2515070343,94.1035668655,34.5216158926,38.0914413551,103.2420845912,,60.2321002613,233.7506713771,169.7816015029,131.1826393771,116.7465111576,39.3921312379,115.4875477915,96.7478831225,146.6919822334,45.3038531772,85.9876175592,62.0797706468,71.938157087,109.57,125.2858058702,209.3684282356,40.2565775805,116.0907835847,59.8654713026,92.0772388121,225.5045202742,246.9427317505
2018-02-07 00:00:00+00:00,196.7987085551,87.1963043245,153.1729995051,37.8770014064,331.691079813,136.4218246638,92.5857673999,34.6677118524,37.9976410741,101.8709690287,,59.1481530837,232.3049772363,170.0037822,131.0006819513,115.6266946157,39.6465003774,115.1283738964,97.4037424675,147.1626611932,45.6469404172,84.3682296012,62.4700298612,71.4666032532,110.05,126.4332584053,209.9634890495,40.3991348098,115.7811307486,59.648658062,93.8567295522,225.3233630439,245.6030951869
2018-02-08 00:00:00+00:00,188.1061115392,82.2873787419,149.4185477789,36.8347547211,315.731567039,129.0412218652,90.184592584,33.318472695,36.7526555273,98.5550086966,,58.4793346124,222.5917197284,161.0543437205,126.5210634204,112.0492941193,37.4975197154,110.6956424102,93.0975080836,141.1770457419,44.7075348789,80.0373083182,59.4812153897,70.0519417519,104.03,120.091137029,201.2607246464,38.8389251337,110.1783497453,56.8884587305,91.2741865806,216.1839807754,236.3907999141
2018-02-09 00:00:00+00:00,190.0640557214,85.4357978062,149.7119991782,37.2834668476,318.7676316739,131.8873944414,91.1482747844,33.9716075737,36.7782374221,100.2470236461,,58.8483379069,225.2572183004,163.6316398069,128.1500156135,113.5069446695,38.5500816723,113.4726698433,94.9615293801,142.8022202636,44.8218972923,83.021877985,62.3367706173,69.7899673998,106.98,121.9323980738,205.4447459941,39.5041922037,112.5588059229,57.0885940295,90.6810230005,219.2274222444,239.9417543669
2018-02-12 00:00:00+00:00,193.4229427237,88.2116228985,150.9289593929,38.7851984577,329.2741392587,134.6098203839,91.5337476645,34.8911527319,37.4945304764,100.5387503616,,59.3453415524,228.7449554148,163.5783164396,129.5103639874,114.9418194299,39.3219604407,114.1209349223,96.4285831782,145.5552481418,45.2793469457,83.9163073804,62.8031779711,71.0212468547,108.55,122.8752660484,209.8426173217,39.6863486633,114.6392859154,57.0885940295,90.8452836843,222.9773769116,243.465182041
2018-02-13 00:00:00+00:00,195.2542956872,88.0812150083,151.8524682083,39.1737417156,328.6611798372,136.0947799889,90.9796303993,35.4325671709,37.6821310383,101.2486187025,,59.2521533689,230.8863898608,163.2761506916,128.6698939729,114.4483439832,38.997420504,113.8493644162,97.0240344257,144.2231378781,44.8464035237,84.5753606191,62.6984742794,71.1696989875,107.69,123.2666452076,210.7259107173,39.6625891251,114.5231661019,56.946831526,92.1502435604,223.3396913722,244.0707711724
2018-02-14 00:00:00+00:00,195.7944182202,89.6367948419,156.0816207275,39.896003109,330.2797758097,139.7099495035,91.2526736894,36.1716408494,37.6053853539,101.7153814471,,59.3764042803,237.2564796683,164.1382117963,130.298846166,117.4927078928,39.804384671,113.5953145879,99.267763764,142.0828807212,44.8464035237,85.8934670965,64.6878444213,70.4536357585,109.02,125.0634313479,212.7156453137,39.2111578991,116.9229755817,57.4471697734,92.8072862952,225.8124875657,247.364809024
2018-02-15 00:00:00+00:00,199.3642905869,89.9441848689,159.6289302894,41.2356430533,341.399242816,141.4070461949,91.2687350594,37.8818229661,38.185241636,102.2793864303,,59.1822622312,241.8646297418,164.6536710136,132.9328965207,118.4416991365,40.2780375516,114.9619274572,99.6819907188,142.7844587934,45.7367965992,87.6433064768,65.0019554963,71.9643545222,113.12,125.3124908129,210.1494455539,39.3933143587,118.529299669,58.5291795414,94.2035021067,228.7110032505,250.521212982
2018-02-16 00:00:00+00:00,200.8921814331,90.1584264028,159.5854583585,41.1021557991,340.0392390995,138.1454384911,90.9524211283,38.0966699657,38.3557876013,103.5921566498,,59.438529736,241.8104162116,166.164499754,133.4614395195,118.5707619456,39.9622689645,116.6439125271,98.9657232761,140.1291190012,45.9818589135,87.0190394547,65.0114740138,72.1302716119,112.86,125.5615502779,213.2642170015,39.7180280476,118.1124890797,59.4853742201,95.6179691053,228.8058934077,250.5946177252
2018-02-20 00:00:00+00:00,199.5340562365,90.5310203749,159.0898783462,40.9639011429,338.420643127,137.5001881865,90.0115899484,37.8646352061,37.511585073,103.0573243381,,58.825040861,239.343700584,165.933431829,133.7300433386,117.7963850908,40.6288915372,114.6465552566,98.9916124608,139.5696326904,44.9117534742,87.7000580243,64.2404741023,71.0299793331,114.35,123.7024992714,210.7445063677,38.7438869808,118.267581392,59.4769865474,85.8809607988,226.4357418686,249.0255913391
2018-02-21 00:00:00+00:00,197.0809426,90.8197807033,158.6116871062,40.7779724674,337.4820490128,137.2084996927,88.4543521335,37.2200942074,36.9573106856,102.1529715203,,58.1571922123,237.9973979154,162.6895936512,133.4787687982,116.8853534969,40.2955802509,113.8055627217,99.4058394156,140.8839814839,44.5604974903,86.5366513012,63.8216593356,70.0694067087,114.48,123.2310652841,209.3219391095,37.983581758,116.7360448081,58.4033644521,83.5174320722,224.9555322867,247.7868862974
2018-02-22 00:00:00+00:00,200.323466507,90.6800579638,158.6290758786,41.1188417058,340.8820583041,140.4170731249,89.1275330639,36.902120648,37.1108020544,102.3377317734,,58.9104633626,236.2173870047,164.8314155713,133.4831011179,116.2931829609,40.1727813559,113.8055627217,99.2246151229,142.6778899723,44.576834978,86.763657491,63.897807475,70.5933554129,113.0,122.4305170037,211.1443128521,37.9123031434,116.6875784605,58.4369151426,84.6581312646,226.5628764339,248.108032049
2018-02-23 00:00:00+00:00,201.1892713199,92.0307111127,162.2981068471,41.8339519964,341.5907926353,143.554934195,91.3173987412,37.8130719262,37.5542215643,104.2923007668,,60.2073322502,241.0423911993,167.390937202,135.0590218864,118.069694569,41.8656518366,115.6539942307,101.2353417991,144.8092663941,44.8218972923,88.9675092511,64.8782147698,70.7767374594,114.96,124.2984629912,213.9987451937,38.2449366784,119.1593621876,59.0156645533,84.767638387,229.6685922438,252.0627125894
2018-02-26 00:00:00+00:00,207.232928445,94.6761283147,163.8891795183,42.6610962324,348.1226414711,144.6863319893,92.9476320787,38.9818396039,37.545694266,106.7817020718,,61.2246365872,245.0993703817,167.4886967087,136.2605526381,120.3928251334,43.0760980871,116.4336643933,102.4952821199,145.2710646189,45.7939778058,90.2538776605,66.2964738661,71.2832212068,116.65,126.8246375646,217.6248970283,38.8785243641,120.7684449277,59.2169686962,84.9775270384,233.3100894361,254.9897267249
2018-02-27 00:00:00+00:00,204.3808655321,92.7572693583,161.5330008632,42.5228415763,349.2336304226,142.5384439892,92.1446813303,38.7068354445,37.1960750371,101.977935491,,60.1840352043,242.0905194513,164.395941405,134.0142125371,118.8516633537,43.7778060584,116.0810221146,101.2784904402,142.6778899723,44.6993661351,89.0999295286,64.7544740433,70.3313810608,116.47,125.8995595518,216.1930319449,38.0469405266,119.5858660464,57.9923684937,83.5174320722,230.6221014837,251.8057959882
2018-02-28 00:00:00+00:00,199.9075406656,90.8290955526,159.7767348545,42.4584816501,346.9063001189,136.6781569766,90.7739876287,38.4833945649,36.8549831065,100.3150932131,,58.817275179,238.25039439,161.9875026483,131.5676173108,118.3050443974,43.2339823806,114.5029479171,99.6733609905,140.9816695699,44.2909289446,88.693210105,63.8026223008,68.5674204233,116.25,123.6402344051,210.2796151069,37.8093451444,119.1690554572,57.7826766782,82.1394674477,227.2076303009,249.2549811616
2018-03-01 00:00:00+00:00,196.3679268718,88.6214762678,159.3594043178,41.714766948,334.9152814351,132.7889770588,90.8713149921,37.6411943266,37.03405637,99.7413640061,,58.3979283531,232.6776566823,159.6501617147,128.1719869256,116.7714745477,41.9621366827,112.210773105,97.8870072481,139.1583995945,43.8661542664,87.8230197105,63.1268075636,68.7246050346,119.43,123.6135494624,208.6896869948,37.983581758,116.7069649995,58.8814617914,81.2907872486,223.3754312606,245.6306219656
2018-03-02 00:00:00+00:00,195.5445634713,89.0499593358,160.9156994443,42.0031947651,330.1073809724,129.3859446306,90.5468904473,37.8646352061,37.2813480198,100.1497814077,,58.6697272218,233.8918792072,158.6014688244,128.9817141713,117.2877257842,42.9620705418,113.5684458783,97.7920802376,132.5177643409,44.4052913579,88.0121915354,62.9078816628,69.4232033069,121.92,122.6439965452,209.3777260608,38.2211771401,117.0656159717,59.200193351,81.0078938488,222.8033257167,246.896853786
2018-03-05 00:00:00+00:00,197.6157043962,90.0373333619,165.3063644659,42.1486005242,337.8459936693,133.5756520876,91.7715931039,38.2599536853,37.4263120903,100.5581988093,,59.228856323,238.4225602704,161.5164795704,129.3038637206,119.1553405517,43.6374644641,114.4236034043,99.2936529487,134.9845413664,44.4379663332,88.5702484189,62.1058992588,70.1130691007,122.5,124.1561432969,212.3437323051,38.5775702134,118.1415688882,59.1750303331,82.1120906671,225.9726088092,249.7504631783
2018-03-06 00:00:00+00:00,198.3372084069,89.487757253,165.4976409619,42.1128450097,334.177814631,135.900320993,92.1771237848,38.0622944457,37.4604212834,102.046005058,,59.1589651854,241.8749392406,161.4276072916,130.017816776,118.221533168,44.4795140297,113.0394824602,99.3799502309,135.1364805311,44.3562788951,88.267573499,62.2873000407,69.8772921838,124.48,125.7661348384,210.2982107573,38.7201274426,117.3467207877,58.537567214,81.2725360615,225.9726088092,250.3835790885
2018-03-07 00:00:00+00:00,199.9584703604,89.087218733,163.0458240587,41.7219180509,332.3772463302,133.920374853,92.3312254436,37.9849495259,37.3666210024,100.7332348385,,57.6679542487,240.4432440246,159.6235000311,130.9581451904,120.1954349547,45.0145663578,113.7623991316,99.0088719173,136.1911170855,44.4951475399,88.7783374262,61.2657272166,69.1262990411,125.33,123.5334946344,211.311673706,38.6805282123,118.1124890797,58.294324708,80.0679577143,225.3096928615,250.2918231595
2018-03-08 00:00:00+00:00,200.6120681113,89.9721294168,162.72413177,42.1772049358,333.9958423028,135.7588962687,91.9338053762,38.1052638456,37.9038407932,101.1611006878,,57.5592347012,241.3403188751,159.051436866,131.6720982457,118.5935377355,44.5058280786,116.4248483364,99.0175016455,138.0322622567,44.7320411104,89.3174771272,62.1631837163,69.8336297918,126.36,124.8766367492,209.6473629921,38.8151655955,118.4711400518,57.8497780592,80.706749262,226.2450400206,251.5030014224
2018-03-09 00:00:00+00:00,204.8646976334,92.2635823453,166.1497199255,42.9018500303,339.5412095695,139.8778913636,95.072612847,38.9904334839,38.219350829,101.8417963572,,57.9009247075,245.3545022972,162.8234783607,134.2667081298,120.9470360197,45.7776737765,117.958842249,101.8653119595,140.534789674,45.0424533752,91.3132398799,63.2993254552,70.1130691007,127.41,127.2280762469,210.3003828564,38.8151655955,120.6908987715,59.2169686962,81.4411145874,230.2588598685,255.8797592363
2018-03-12 00:00:00+00:00,203.5490138491,90.9781331415,164.5847304128,43.3166139988,329.6476614062,136.5632493881,94.7238564613,39.1451233236,37.9720591793,102.2696622065,,58.4289910809,247.7195178122,160.6335490569,132.5427727035,121.6682693649,45.1899933506,116.9273635836,101.537382287,140.9816695699,45.2221657391,91.5307874786,63.7957907529,69.7375725294,126.78,126.5038686449,207.8189073722,38.648848828,120.4291804945,58.8395234283,80.8444427605,228.8058934077,255.5586134848
2018-03-13 00:00:00+00:00,201.6561268563,88.8357178018,164.975977791,42.8994663293,324.3608863954,135.8472867214,94.4562062119,38.8099620043,38.0061683724,100.8693739724,,57.8776276617,243.3247571808,159.4179148311,131.9071803493,120.9546279496,45.4180484412,118.4437253823,100.3205906073,141.41067427,45.2303344829,89.2985599447,63.1752091308,69.6153178317,126.73,125.7886018776,211.7090399922,38.5300511369,119.4210804646,58.5962809224,81.0555727916,227.2257923816,253.9070067625
2018-03-14 00:00:00+00:00,198.8719702031,88.0532704604,165.6889174578,42.5347600811,316.3062164967,134.8307965156,93.3774946005,38.9130885641,37.6650764417,101.0346857778,,57.1554192392,239.609598709,158.5776970574,130.966851935,120.0435963558,45.4882192384,116.6540658176,99.1987259382,141.4285494658,45.1568157886,88.768878835,63.2038513595,68.9865793867,127.99,124.7425242303,210.2537385804,38.3716542155,118.8200977545,57.4974958092,80.4772600978,225.1008289328,252.6040725706
2018-03-15 00:00:00+00:00,200.2131188348,87.9228625701,164.975977791,42.5848178014,316.0380467498,136.625122705,93.7424722134,38.956057964,37.5704405713,100.3928870039,,57.7922051601,241.5849756526,159.1676371964,131.5327903325,121.1747939182,44.6286269736,117.3064540333,99.4489880567,144.4405199644,45.5276290569,89.0810123461,63.3852521413,68.6984075994,127.22,125.5919035165,214.0785692139,38.2449366784,119.6246391245,56.5161381126,80.3303870328,226.1179054553,252.3288047835
2018-03-16 00:00:00+00:00,201.3590369695,89.0592741851,163.6631254776,42.4346446404,316.5073438069,138.2957022606,93.5964811682,38.6810538045,37.3897720913,100.0330907215,,58.3358028974,242.4820505031,159.9631625353,132.1509691975,121.6682693649,44.8829961131,117.8530495654,99.6215826212,145.1108398083,45.8737214407,89.4782731784,62.9269764819,68.9603819515,125.97,126.3518744569,212.5672946709,38.4587725223,120.7102853106,56.6755038924,81.854195083,226.6210041734,252.6011180297
2018-03-19 00:00:00+00:00,196.5546690863,88.3420307888,158.7160197404,41.786277977,317.742840141,134.4860737502,92.3717785117,38.0451066858,37.2177068723,98.6814236067,,57.5825317471,237.887939905,158.3006039618,130.7753035542,119.4590177497,44.5847702253,114.820325968,98.8362773528,142.1167445056,45.0167307761,87.8608540755,62.7360282905,68.689675121,124.98,125.1895659599,209.9458863587,38.2607763705,119.4307737342,55.8786749935,80.2753096334,223.7188724861,249.1833567317
2018-03-20 00:00:00+00:00,197.310126227,88.4444941311,158.263911659,41.7719757712,323.3648273354,136.1743313963,92.8665259425,38.1310454856,37.1316742628,98.5550086966,,57.4582808357,238.4859898053,159.248083579,131.0190924024,118.5859458055,45.2163073995,115.675483494,98.9312043632,142.4474356286,45.0249710709,88.0878602654,63.7766959338,68.3840383769,125.12,126.4949278103,211.5597783089,37.7697459141,121.0786295523,55.4005776542,80.7342879617,224.8014858741,249.6071222835
2018-03-21 00:00:00+00:00,198.7446459659,88.2488822957,157.881358667,40.8256464867,322.8572203144,137.7123252729,94.9266218018,38.0794822057,36.9940220876,99.0120472175,,58.2736774417,237.2717672804,159.1229447616,131.7852859252,118.957950373,45.2250787491,115.65785138,99.0175016455,141.8039285784,45.0661725452,87.4730518344,63.3470625031,67.2750136196,121.7,126.1551760958,207.8655516482,37.4450322252,119.4404670037,55.5851064518,80.9454179928,224.3648014823,249.1280829641
2018-03-22 00:00:00+00:00,189.4330000863,85.1470374779,153.0907518811,40.2487908524,306.1061886227,129.8455749846,92.2176768529,37.0138410878,36.7875438248,97.8256919081,,57.0777624196,228.8900073134,156.6827378231,127.8846643545,115.4656625964,44.5847702253,112.2989336747,94.883861826,140.3560377156,44.5964757386,84.9286907895,61.5044124559,66.7248674802,118.04,123.5176298911,200.7662928382,37.1282383823,116.3095409493,55.2160488565,79.9907430698,217.759950056,242.9005718121
2018-03-23 00:00:00+00:00,182.8036514702,84.2528119448,147.3089850705,39.3167637737,307.4374598663,127.5385841697,91.6337126723,36.4552388889,36.4176036039,95.8225017954,,56.6040558199,222.2389675127,153.563205876,124.7502363066,113.0362450127,43.2953818281,110.2888726857,92.3467217281,138.5148925443,44.0114148041,82.4599984745,61.7049080569,66.28824356,114.43,120.6118586487,198.2848173541,36.6609674641,113.4112533633,54.8805419518,78.4118576201,213.911668853,237.7232622449
2018-03-26 00:00:00+00:00,186.94593332,86.2741342435,152.3169515109,41.183201632,315.0707201627,131.8697163509,93.5559281001,37.8646352061,36.7273209981,97.8743130273,,57.4660465177,230.9559978783,157.6570329011,127.936904822,116.4374296299,46.0320429161,112.3077497317,95.1945320421,141.2229847137,44.5305533798,88.7026686963,62.9174290724,66.7248674802,118.97,123.5802157333,204.3672309469,37.2787154577,116.939603468,56.5916271662,80.3212074662,219.9979575641,244.227142235
2018-03-27 00:00:00+00:00,183.2365538766,85.1563523272,148.8044194937,40.127222103,307.5523897579,129.925126392,92.9962957604,36.6786797684,36.8993862171,96.6198881509,,57.2330760588,224.0512399379,156.1374901189,125.6731512318,115.3290078573,44.9005388124,112.1490607063,93.3477702021,140.749292024,44.2915848291,84.6260158697,63.1752091308,67.9299494999,113.81,122.2659130482,203.3317280193,37.4687917634,113.7989841441,55.3250886006,78.9901703139,216.7865077659,240.0723973688
2018-03-28 00:00:00+00:00,183.8052688027,85.8922254221,148.2045068472,39.6838537228,306.4988657521,128.307581108,90.9199786738,35.8021040101,37.269326438,95.8225017954,,56.5419303642,225.9631873466,156.2089980145,124.7328228175,115.7921155842,43.5058942195,112.3606460735,93.2010648223,141.5804886305,45.3957843393,84.5503471397,62.4782482321,68.8468597322,112.88,124.089843305,203.8354862003,38.0152611423,113.4015600938,56.6922792376,80.5690557635,216.7774101744,239.3630506843
2018-03-29 00:00:00+00:00,186.3347769815,86.8889142975,148.2218956195,39.9937348487,314.0267736479,130.2698491574,92.493437716,36.8591512481,37.3639623085,97.6701043265,,57.9397531173,228.2194665161,159.3195914746,125.8211658896,116.4829812096,45.6811889305,112.9777700614,94.9011212825,139.766156253,44.8848860584,86.3285622938,63.4329891892,69.231088782,116.3,124.1524291472,199.6375013586,37.872703913,115.9508899771,54.9140926422,81.6706037516,219.6158587212,242.4215324927
2018-04-02 00:00:00+00:00,180.4778620709,84.7651286564,144.3702825412,39.7315277422,308.8166185648,127.1850223589,91.0335272645,35.2435018112,36.7101144762,95.9391924816,,56.8603233246,224.1327921971,154.546439441,124.0101630175,113.9320927467,42.9094424439,109.8128056094,93.0716188989,140.9637943741,43.8960506762,83.7274497014,61.2179901687,67.5893828421,115.3,120.5582136411,202.6227350238,37.3499940723,114.7586178264,52.9262142313,78.5311919855,214.8396231856,237.1889491579
2018-04-03 00:00:00+00:00,183.6270148706,86.3859124351,146.2569643425,40.1391406078,316.8425559906,128.2191906553,93.1341761919,35.5614753706,37.3209460037,96.678233494,,58.2581460778,227.0596121639,155.3151493191,125.6034972752,113.7650702878,43.6374644641,113.1540912008,94.3488186761,143.3590706163,44.5717548541,84.8530220595,63.681221838,68.5150255529,116.49,122.4804930785,209.5074301641,37.6192688387,115.5437726573,52.9849279397,79.6786378065,218.4786597842,240.2290063771
2018-04-04 00:00:00+00:00,184.6710736156,87.1683597766,150.8649890187,40.9066923197,313.6053640456,128.3252591985,92.8503047152,35.6903835704,38.0608264455,98.1660397427,,58.1416608484,228.9081300377,158.6045125183,126.1084884607,117.0068243761,43.8479768555,114.9701989364,95.7813535614,144.5477711395,44.9425681224,87.3311729657,65.3233762842,69.0302417787,119.48,123.9467899516,213.4348782048,37.9598222198,116.135062098,54.9476433327,80.0641796023,220.5802034198,242.7992365715
2018-04-05 00:00:00+00:00,185.6132729707,88.071900159,149.5434423191,41.1903527349,322.1867959471,130.9327775525,95.1293871423,36.2274718668,38.1984786207,99.2940497091,,59.034714274,231.798704556,160.1151168136,127.4667406148,116.9384970066,44.1900594915,115.2346806455,97.0326641539,146.5319178774,44.9343278276,87.378465922,66.440423204,68.8119298186,119.04,124.5368850347,213.6960861505,38.205337448,117.4727332915,54.2263034874,80.6057740298,222.8091133364,244.715393849
2018-04-06 00:00:00+00:00,180.1637956192,85.930874136,146.1874092531,40.1367569068,312.3411352386,126.3895082848,93.0774018966,35.2832359908,37.7855220951,97.5825863119,,58.1416608484,226.5068690742,155.9319049189,124.2800720994,114.3116892442,42.7954148986,112.9336897765,94.6129185962,144.1187664394,43.9702133299,85.3448688043,64.4927516516,68.4888281177,116.1,122.7129547779,208.9290411415,37.6034291466,114.0897822296,53.2365581183,79.5776625742,217.5507054516,239.2617154437
2018-04-09 00:00:00+00:00,180.639139438,86.1459116842,147.4741784079,40.5348349686,308.8549285286,126.4690596922,94.0668967582,35.664395427,37.7080927465,96.9505117618,,58.1416608484,228.5184914663,154.1978384498,124.3584328006,115.9211783934,43.4620374713,114.1503056383,95.7490715283,144.1008912435,46.2774958884,85.8556327315,64.1394974974,68.2530512008,117.19,122.6950731087,207.7815919514,37.6271886848,115.1463486071,52.7165224158,79.201300345,218.0965609413,240.440889153
2018-04-10 00:00:00+00:00,184.1787532318,86.9499651251,150.5259079576,41.2976192785,320.6831298662,130.8974213714,96.3946428669,36.8251991645,37.8457449217,98.5744571443,,59.85011088,232.4873680776,155.0738101713,126.7963212823,117.9709994796,44.9707096096,114.8291420249,97.5790583121,145.477281323,46.5494256185,87.8513954842,63.9676441252,68.4364332473,119.49,123.258345688,211.5691071641,38.7098124001,117.0171496241,53.4798006242,79.3573529766,221.9903301018,244.2639914134
2018-04-11 00:00:00+00:00,181.9293583748,85.6410409189,149.8999121525,41.1045395,313.5287441179,129.7483454866,96.7190674117,36.7558974488,37.8457449217,98.020176385,,60.1296754306,229.1980936257,154.5106854932,125.6209107644,117.9482236898,44.8215966657,114.2825464928,95.9398758375,145.9867244044,46.3104570678,86.8866191772,63.8053381625,68.3491084632,119.16,122.1228596948,207.0072969695,38.1564713901,116.1059822894,53.7733691659,78.861656382,220.052543113,242.9834824635
2018-04-12 00:00:00+00:00,183.7034094129,87.2771961766,148.6913924733,41.5097686647,323.221164971,132.7094256513,96.7028461845,37.5442044645,37.8801579655,97.6214832073,,59.9665961094,235.2238994398,154.9576098409,127.5276878268,120.005636706,46.2425553075,114.9878310504,98.3249297026,144.4494575624,46.7554329898,88.5134968714,64.7027946621,67.9299494999,121.4,122.7487181162,209.1902490872,38.2847823489,117.3564140573,53.7146554576,78.4210371867,222.7181374215,244.9825503925
2018-04-13 00:00:00+00:00,182.9394639898,86.9780135009,149.0913342377,41.6504070218,315.3676223825,132.7889770588,97.2624785242,37.2496721729,38.2931144911,97.5825863119,,60.448068391,231.8983795394,154.4570545715,127.2229517666,118.9731342329,45.4882192384,115.1553361328,95.6623422969,144.5477711395,47.1097656685,88.0405673091,64.2063293644,68.4364332473,119.01,121.854634657,209.227564508,38.2206268695,117.0462294327,53.53012666,78.9626316142,221.5991336674,244.2639914134
2018-04-16 00:00:00+00:00,184.7899095703,87.510932642,149.0043903758,41.9102304274,317.7524176319,134.4772347049,97.8951063865,37.5095536067,38.4393699273,97.4756198495,,60.9916661284,233.6744065162,155.914027945,127.771476675,119.8689819669,45.961872119,116.1603666273,95.5842859886,144.4583951603,48.3293293066,89.0715537548,64.0249285826,68.646012729,119.41,122.9811798156,214.862193051,38.8060456193,118.1415688882,55.5431680887,79.7153560727,223.4550423327,246.272271637
2018-04-17 00:00:00+00:00,186.8186090828,87.754018566,152.0474255393,42.4870860617,322.4932756579,135.5114030012,98.5115130216,38.6270437719,38.6114351463,99.3523950522,,60.8285868072,229.8233276125,156.3430753188,129.4692918676,122.1617448116,46.9618059781,115.084807677,95.5842859886,145.2806541688,48.8402275874,90.8686860914,64.4545620133,68.4888281177,123.35,122.7934222892,222.5398408836,39.174939626,120.0026766357,55.3334762732,80.6883901289,225.4383172789,248.9069878936
2018-04-18 00:00:00+00:00,186.3347769815,88.9600987275,152.2473964215,42.391738023,326.5924417895,137.844910952,100.4256178358,38.6616946297,38.2931144911,98.4188695628,,61.5197325018,230.1585980111,160.7586878743,130.0526437543,112.9603257132,47.0232054256,112.5986796117,94.8123958286,144.6192719228,48.5518172676,91.2186539675,63.2038513595,68.2879811144,124.46,122.0155696797,220.5341370148,38.9904926226,120.661818963,55.5767187792,80.3854644322,225.056218436,249.0912337857
2018-04-19 00:00:00+00:00,185.7660620554,95.7104078479,150.352020234,41.1903527349,326.2476521148,137.6239348203,100.336401086,38.6010556285,38.1210492721,98.1076943996,,61.675046141,230.3126411673,158.2827269879,128.9730074267,112.1328053488,45.8039878254,112.4488066432,96.8938973836,142.5814995973,48.3210890117,90.9065204564,62.7551231097,66.0762189844,124.06,122.1228596948,219.9370902818,38.838123359,120.157768948,54.7547268625,80.6792105623,224.3193135248,247.7093895952
2018-04-20 00:00:00+00:00,184.8323509827,94.2331933867,149.1608893271,39.5026924492,324.3608863954,136.1478142605,99.2009151792,38.193908049,37.6306633979,97.4756198495,,61.3488874986,228.3100801374,158.2201575792,131.0974531036,110.007064963,45.1987647002,111.6641775729,96.6770743049,141.9022421555,48.4776546139,89.8566168282,63.0988298542,65.0623743969,122.82,122.3463805596,219.2840704175,38.4130933078,120.3904074165,53.6140033862,79.8438700047,222.5380051098,245.6089864256
2018-04-23 00:00:00+00:00,183.2450421591,94.0649031316,151.8561490433,39.3882748027,324.5237037418,136.8052327437,100.2309631089,38.3325114803,37.8371416608,97.3881018349,,61.7915313704,223.5166195725,158.8011592313,129.399637911,110.7358902381,44.8215966657,111.8140505414,96.2087364551,142.0988693097,49.6477764829,90.1876675218,63.8530752103,64.3570912056,121.89,122.6950731087,218.6123928429,39.0225703624,120.6424324239,54.1843651243,79.0360681467,222.4196725646,245.5721372471
2018-04-24 00:00:00+00:00,170.7248255024,93.9059623351,149.491276002,38.84002358,315.1569175813,128.3209806968,99.3874592925,37.8907130429,37.0542449142,96.7171303894,,60.8441181711,219.7289702036,157.5497710577,128.1806936701,110.5081323396,45.1285939031,111.2498228954,95.7577444515,140.6062904573,49.5159317652,88.0784016741,63.9390018965,63.9162892111,117.88,118.8058100611,218.5004465804,39.8325332901,117.5502794476,54.5198720291,79.4307895091,218.5420060816,242.2649234845
2018-04-25 00:00:00+00:00,168.7810088147,92.3539522049,152.0039536084,39.0092663488,328.3738551083,128.9872832136,99.5334503376,37.8647248995,36.5036362134,98.3605242197,,61.7371715967,216.7749661504,158.5598200835,128.0413857569,110.7966256777,45.0671944556,111.7523381426,95.3934816794,139.3729019445,49.136878202,87.3122557833,63.6525796093,63.7399684132,117.32,118.215714978,219.1348087343,40.1773689921,117.4921198305,55.316700928,80.0182817695,219.0972587939,242.8637226337
